phrase_id,categoria,palabras_rotas,estado,canonical_text
CLIN3_00603,Dispositivos y accesos,orogramosástrica sangramosrado,REPARADA,Sonda orogástrica con sangrado en el sitio.
CLIN3_00604,Dispositivos y accesos,orogramosástrica,REPARADA,Sonda orogástrica sin datos de infección.
CLIN3_00605,Dispositivos y accesos,orogramosástrica,REPARADA,Sonda orogástrica con eritema local.
CLIN3_00606,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 1 L/min y FdO2 60%."
CLIN3_00607,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 1 L/min y FdO2 80%."
CLIN3_00608,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 1 L/min y FdO2 100%."
CLIN3_00609,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 2 L/min y FdO2 60%."
CLIN3_00610,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 2 L/min y FdO2 80%."
CLIN3_00611,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 2 L/min y FdO2 100%."
CLIN3_00612,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 3 L/min y FdO2 60%."
CLIN3_00613,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 3 L/min y FdO2 80%."
CLIN3_00614,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 3 L/min y FdO2 100%."
CLIN3_00615,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 4 L/min y FdO2 60%."
CLIN3_00616,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 4 L/min y FdO2 80%."
CLIN3_00617,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 4 L/min y FdO2 100%."
CLIN3_00618,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 5 L/min y FdO2 60%."
CLIN3_00619,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 5 L/min y FdO2 80%."
CLIN3_00620,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.2 L/min, sweep gas 5 L/min y FdO2 100%."
CLIN3_00621,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 1 L/min y FdO2 60%."
CLIN3_00622,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 1 L/min y FdO2 80%."
CLIN3_00623,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 1 L/min y FdO2 100%."
CLIN3_00624,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 2 L/min y FdO2 60%."
CLIN3_00625,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 2 L/min y FdO2 80%."
CLIN3_00626,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 2 L/min y FdO2 100%."
CLIN3_00627,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 3 L/min y FdO2 60%."
CLIN3_00628,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 3 L/min y FdO2 80%."
CLIN3_00629,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 3 L/min y FdO2 100%."
CLIN3_00630,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 4 L/min y FdO2 60%."
CLIN3_00631,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 4 L/min y FdO2 80%."
CLIN3_00632,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 4 L/min y FdO2 100%."
CLIN3_00633,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 5 L/min y FdO2 60%."
CLIN3_00634,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 5 L/min y FdO2 80%."
CLIN3_00635,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 3.8 L/min, sweep gas 5 L/min y FdO2 100%."
CLIN3_00636,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 1 L/min y FdO2 60%."
CLIN3_00637,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 1 L/min y FdO2 80%."
CLIN3_00638,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 1 L/min y FdO2 100%."
CLIN3_00639,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 2 L/min y FdO2 60%."
CLIN3_00640,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 2 L/min y FdO2 80%."
CLIN3_00641,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 2 L/min y FdO2 100%."
CLIN3_00642,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 3 L/min y FdO2 60%."
CLIN3_00643,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 3 L/min y FdO2 80%."
CLIN3_00644,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 3 L/min y FdO2 100%."
CLIN3_00645,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 4 L/min y FdO2 60%."
CLIN3_00646,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 4 L/min y FdO2 80%."
CLIN3_00647,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 4 L/min y FdO2 100%."
CLIN3_00648,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 5 L/min y FdO2 60%."
CLIN3_00649,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 5 L/min y FdO2 80%."
CLIN3_00650,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.2 L/min, sweep gas 5 L/min y FdO2 100%."
CLIN3_00651,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 1 L/min y FdO2 60%."
CLIN3_00652,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 1 L/min y FdO2 80%."
CLIN3_00653,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 1 L/min y FdO2 100%."
CLIN3_00654,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 2 L/min y FdO2 60%."
CLIN3_00655,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 2 L/min y FdO2 80%."
CLIN3_00656,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 2 L/min y FdO2 100%."
CLIN3_00657,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 3 L/min y FdO2 60%."
CLIN3_00658,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 3 L/min y FdO2 80%."
CLIN3_00659,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 3 L/min y FdO2 100%."
CLIN3_00660,ECMO,gramosas,REPARADA,"ECMO veno venoso, flujo 4.6 L/min, sweep gas 4 L/min y FdO2 60%."
CLIN3_00661,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 120 mmHg y delta de presión 20 mmHg."
CLIN3_00662,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 120 mmHg y delta de presión 40 mmHg."
CLIN3_00663,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 120 mmHg y delta de presión 60 mmHg."
CLIN3_00664,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 120 mmHg y delta de presión 80 mmHg."
CLIN3_00665,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 160 mmHg y delta de presión 20 mmHg."
CLIN3_00666,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 160 mmHg y delta de presión 40 mmHg."
CLIN3_00667,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 160 mmHg y delta de presión 60 mmHg."
CLIN3_00668,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 160 mmHg y delta de presión 80 mmHg."
CLIN3_00669,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 200 mmHg y delta de presión 20 mmHg."
CLIN3_00670,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 200 mmHg y delta de presión 40 mmHg."
CLIN3_00671,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 200 mmHg y delta de presión 60 mmHg."
CLIN3_00672,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -60 mmHg, presión postoxigenador 200 mmHg y delta de presión 80 mmHg."
CLIN3_00673,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 120 mmHg y delta de presión 20 mmHg."
CLIN3_00674,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 120 mmHg y delta de presión 40 mmHg."
CLIN3_00675,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 120 mmHg y delta de presión 60 mmHg."
CLIN3_00676,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 120 mmHg y delta de presión 80 mmHg."
CLIN3_00677,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 160 mmHg y delta de presión 20 mmHg."
CLIN3_00678,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 160 mmHg y delta de presión 40 mmHg."
CLIN3_00679,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 160 mmHg y delta de presión 60 mmHg."
CLIN3_00680,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 160 mmHg y delta de presión 80 mmHg."
CLIN3_00681,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 200 mmHg y delta de presión 20 mmHg."
CLIN3_00682,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 200 mmHg y delta de presión 40 mmHg."
CLIN3_00683,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 200 mmHg y delta de presión 60 mmHg."
CLIN3_00684,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -90 mmHg, presión postoxigenador 200 mmHg y delta de presión 80 mmHg."
CLIN3_00685,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -120 mmHg, presión postoxigenador 120 mmHg y delta de presión 20 mmHg."
CLIN3_00686,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -120 mmHg, presión postoxigenador 120 mmHg y delta de presión 40 mmHg."
CLIN3_00687,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -120 mmHg, presión postoxigenador 120 mmHg y delta de presión 60 mmHg."
CLIN3_00688,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -120 mmHg, presión postoxigenador 120 mmHg y delta de presión 80 mmHg."
CLIN3_00689,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -120 mmHg, presión postoxigenador 160 mmHg y delta de presión 20 mmHg."
CLIN3_00690,ECMO avanzado,postoxigramosenador,REPARADA,"Bomba a 2800 rpm, presión de drenaje -120 mmHg, presión postoxigenador 160 mmHg y delta de presión 40 mmHg."
CLIN3_00693,ECMO avanzado,coágramosulo oxigramosenador,REPARADA,Se documenta coágulo visible en el oxigenador.
CLIN3_00694,ECMO avanzado,hemogramoslobin,REPARADA,Se documenta hemólisis con plasma free hemoglobin elevado.
CLIN3_00697,ECMO avanzado,precargramosa,REPARADA,Se documenta flujo inestable por precarga insuficiente.
CLIN3_00698,ECMO avanzado,programosresivo,REPARADA,Se documenta aumento progresivo del delta de presión.
CLIN3_00699,ECMO avanzado,oxigramosenación,REPARADA,Se documenta fallo de oxigenación postmembrana.
CLIN3_00700,ECMO avanzado,yugramosular,REPARADA,Se documenta canulación femoro yugular.
CLIN3_00702,ECMO avanzado,yugramosular,REPARADA,Se documenta canulación yugular de doble lumen.
CLIN3_00703,ECMO avanzado,weaningramos,REPARADA,Se documenta weaning de ECMO VV.
CLIN3_00706,ECMO avanzado,sangramosrado,REPARADA,Se documenta sangrado en sitio de canulación.
CLIN3_00709,ECMO avanzado,negramosativa,REPARADA,Se documenta presión de drenaje excesivamente negativa.
CLIN3_00710,ECMO avanzado,preoxigramosenador,REPARADA,Se documenta saturación preoxigenador baja.
CLIN3_00711,ECMO avanzado,postoxigramosenador,REPARADA,Se documenta saturación postoxigenador baja.
CLIN3_00714,ECMO avanzado,prolongramosado,REPARADA,Se documenta aPTT prolongado.
CLIN3_00725,Emergencias y códigos,emergramosencia,REPARADA,Se activa manejo por cricotiroidotomía de emergencia.
CLIN3_00729,Emergencias y códigos,riesgramoso,REPARADA,Se activa manejo por tromboembolia pulmonar de alto riesgo.
CLIN3_00732,Emergencias y códigos,electrocardiogramosráficos,REPARADA,Se activa manejo por hipercalemia con cambios electrocardiográficos.
CLIN3_00733,Emergencias y códigos,hipogramoslucemia,REPARADA,Se activa manejo por hipoglucemia severa.
CLIN3_00735,Emergencias y códigos,agramosudo,REPARADA,Se activa manejo por síndrome coronario agudo.
CLIN3_00737,Emergencias y códigos,hemorragramosia,REPARADA,Se activa manejo por hemorragia masiva.
CLIN3_00738,Emergencias y códigos,agramosudo neurológramosico,REPARADA,Se activa manejo por deterioro neurológico agudo.
CLIN3_00740,Emergencias y códigos,códigramoso,REPARADA,Se activa manejo por código azul activado.
CLIN3_00771,Endocrino y metabólico,miligramos,REPARADA,Glucosa 55 mg/dL con infusión de insulina a 0 U/h.
CLIN3_00772,Endocrino y metabólico,miligramos,REPARADA,Glucosa 55 mg/dL con infusión de insulina a 1 U/h.
CLIN3_00773,Endocrino y metabólico,miligramos,REPARADA,Glucosa 55 mg/dL con infusión de insulina a 2 U/h.
CLIN3_00774,Endocrino y metabólico,miligramos,REPARADA,Glucosa 55 mg/dL con infusión de insulina a 4 U/h.
CLIN3_00775,Endocrino y metabólico,miligramos,REPARADA,Glucosa 55 mg/dL con infusión de insulina a 6 U/h.
CLIN3_00776,Endocrino y metabólico,miligramos,REPARADA,Glucosa 75 mg/dL con infusión de insulina a 0 U/h.
CLIN3_00777,Endocrino y metabólico,miligramos,REPARADA,Glucosa 75 mg/dL con infusión de insulina a 1 U/h.
CLIN3_00778,Endocrino y metabólico,miligramos,REPARADA,Glucosa 75 mg/dL con infusión de insulina a 2 U/h.
CLIN3_00779,Endocrino y metabólico,miligramos,REPARADA,Glucosa 75 mg/dL con infusión de insulina a 4 U/h.
CLIN3_00780,Endocrino y metabólico,miligramos,REPARADA,Glucosa 75 mg/dL con infusión de insulina a 6 U/h.
CLIN3_00781,Endocrino y metabólico,miligramos,REPARADA,Glucosa 110 mg/dL con infusión de insulina a 0 U/h.
CLIN3_00782,Endocrino y metabólico,miligramos,REPARADA,Glucosa 110 mg/dL con infusión de insulina a 1 U/h.
CLIN3_00783,Endocrino y metabólico,miligramos,REPARADA,Glucosa 110 mg/dL con infusión de insulina a 2 U/h.
CLIN3_00784,Endocrino y metabólico,miligramos,REPARADA,Glucosa 110 mg/dL con infusión de insulina a 4 U/h.
CLIN3_00785,Endocrino y metabólico,miligramos,REPARADA,Glucosa 110 mg/dL con infusión de insulina a 6 U/h.
CLIN3_00786,Endocrino y metabólico,miligramos,REPARADA,Glucosa 180 mg/dL con infusión de insulina a 0 U/h.
CLIN3_00787,Endocrino y metabólico,miligramos,REPARADA,Glucosa 180 mg/dL con infusión de insulina a 1 U/h.
CLIN3_00788,Endocrino y metabólico,miligramos,REPARADA,Glucosa 180 mg/dL con infusión de insulina a 2 U/h.
CLIN3_00789,Endocrino y metabólico,miligramos,REPARADA,Glucosa 180 mg/dL con infusión de insulina a 4 U/h.
CLIN3_00790,Endocrino y metabólico,miligramos,REPARADA,Glucosa 180 mg/dL con infusión de insulina a 6 U/h.
CLIN3_00791,Endocrino y metabólico,miligramos,REPARADA,Glucosa 250 mg/dL con infusión de insulina a 0 U/h.
CLIN3_00792,Endocrino y metabólico,miligramos,REPARADA,Glucosa 250 mg/dL con infusión de insulina a 1 U/h.
CLIN3_00793,Endocrino y metabólico,miligramos,REPARADA,Glucosa 250 mg/dL con infusión de insulina a 2 U/h.
CLIN3_00794,Endocrino y metabólico,miligramos,REPARADA,Glucosa 250 mg/dL con infusión de insulina a 4 U/h.
CLIN3_00795,Endocrino y metabólico,miligramos,REPARADA,Glucosa 250 mg/dL con infusión de insulina a 6 U/h.
CLIN3_00796,Endocrino y metabólico,miligramos,REPARADA,Glucosa 400 mg/dL con infusión de insulina a 0 U/h.
CLIN3_00797,Endocrino y metabólico,miligramos,REPARADA,Glucosa 400 mg/dL con infusión de insulina a 1 U/h.
CLIN3_00798,Endocrino y metabólico,miligramos,REPARADA,Glucosa 400 mg/dL con infusión de insulina a 2 U/h.
CLIN3_00799,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 260 mOsm/kg, cetonas negativas y beta hidroxibutirato 0.5 mmol/L."
CLIN3_00800,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 260 mOsm/kg, cetonas negativas y beta hidroxibutirato 1.5 mmol/L."
CLIN3_00801,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 260 mOsm/kg, cetonas negativas y beta hidroxibutirato 3.0 mmol/L."
CLIN3_00802,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 260 mOsm/kg, cetonas negativas y beta hidroxibutirato 6.0 mmol/L."
CLIN3_00811,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 280 mOsm/kg, cetonas negativas y beta hidroxibutirato 0.5 mmol/L."
CLIN3_00812,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 280 mOsm/kg, cetonas negativas y beta hidroxibutirato 1.5 mmol/L."
CLIN3_00813,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 280 mOsm/kg, cetonas negativas y beta hidroxibutirato 3.0 mmol/L."
CLIN3_00814,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 280 mOsm/kg, cetonas negativas y beta hidroxibutirato 6.0 mmol/L."
CLIN3_00823,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 300 mOsm/kg, cetonas negativas y beta hidroxibutirato 0.5 mmol/L."
CLIN3_00824,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 300 mOsm/kg, cetonas negativas y beta hidroxibutirato 1.5 mmol/L."
CLIN3_00825,Endocrino y metabólico,negramosativas,REPARADA,"Osmolaridad 300 mOsm/kg, cetonas negativas y beta hidroxibutirato 3.0 mmol/L."
CLIN3_00859,Escalas y scores,gramose,REVISAR: gramose,GCS de 3.
CLIN3_00860,Escalas y scores,gramose,REVISAR: gramose,GCS de 6.
CLIN3_00861,Escalas y scores,gramose,REVISAR: gramose,GCS de 9.
CLIN3_00862,Escalas y scores,gramose,REVISAR: gramose,GCS de 12.
CLIN3_00863,Escalas y scores,gramose,REVISAR: gramose,GCS de 15.
CLIN3_00865,Escalas y scores,negramosativo,REPARADA,CAM-ICU de negativo.
CLIN3_00936,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 20 mil e INR 1.0."
CLIN3_00937,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 20 mil e INR 1.4."
CLIN3_00938,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 20 mil e INR 2.0."
CLIN3_00939,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 20 mil e INR 3.0."
CLIN3_00940,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 50 mil e INR 1.0."
CLIN3_00941,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 50 mil e INR 1.4."
CLIN3_00942,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 50 mil e INR 2.0."
CLIN3_00943,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 50 mil e INR 3.0."
CLIN3_00944,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 100 mil e INR 1.0."
CLIN3_00945,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 100 mil e INR 1.4."
CLIN3_00946,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 100 mil e INR 2.0."
CLIN3_00947,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 100 mil e INR 3.0."
CLIN3_00948,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 180 mil e INR 1.0."
CLIN3_00949,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 180 mil e INR 1.4."
CLIN3_00950,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 180 mil e INR 2.0."
CLIN3_00951,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 180 mil e INR 3.0."
CLIN3_00952,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 300 mil e INR 1.0."
CLIN3_00953,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 300 mil e INR 1.4."
CLIN3_00954,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 300 mil e INR 2.0."
CLIN3_00955,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 1.5, plaquetas 300 mil e INR 3.0."
CLIN3_00956,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 20 mil e INR 1.0."
CLIN3_00957,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 20 mil e INR 1.4."
CLIN3_00958,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 20 mil e INR 2.0."
CLIN3_00959,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 20 mil e INR 3.0."
CLIN3_00960,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 50 mil e INR 1.0."
CLIN3_00961,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 50 mil e INR 1.4."
CLIN3_00962,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 50 mil e INR 2.0."
CLIN3_00963,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 50 mil e INR 3.0."
CLIN3_00964,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 100 mil e INR 1.0."
CLIN3_00965,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 100 mil e INR 1.4."
CLIN3_00966,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 100 mil e INR 2.0."
CLIN3_00967,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 100 mil e INR 3.0."
CLIN3_00968,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 180 mil e INR 1.0."
CLIN3_00969,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 180 mil e INR 1.4."
CLIN3_00970,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 180 mil e INR 2.0."
CLIN3_00971,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 180 mil e INR 3.0."
CLIN3_00972,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 300 mil e INR 1.0."
CLIN3_00973,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 300 mil e INR 1.4."
CLIN3_00974,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 300 mil e INR 2.0."
CLIN3_00975,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 4.0, plaquetas 300 mil e INR 3.0."
